Код зоны;Зона;ИД ячейки;Ячейка;Директория;ШК
Main;Основной склад;1068;К-С18-6;К-С18-6->К-С18->К->ОСНОВНОЙ СКЛАД;STL000010680001
Main;Основной склад;35096;К-С18-7;К-С18-7->К-С18->К->ОСНОВНОЙ СКЛАД;STL000350960001
Main;Основной склад;35097;К-С18-8;К-С18-8->К-С18->К->ОСНОВНОЙ СКЛАД;STL000350970001
Main;Основной склад;35098;К-С18-9;К-С18-9->К-С18->К->ОСНОВНОЙ СКЛАД;STL000350980001
Main;Основной склад;1069;К-С19;К-С19->К->ОСНОВНОЙ СКЛАД->;STL000010690001
Main;Основной склад;1070;К-С19-1;К-С19-1->К-С19->К->ОСНОВНОЙ СКЛАД;STL000010700001
Main;Основной склад;1071;К-С19-2;К-С19-2->К-С19->К->ОСНОВНОЙ СКЛАД;STL000010710001
Main;Основной склад;1072;К-С19-3;К-С19-3->К-С19->К->ОСНОВНОЙ СКЛАД;STL000010720001
Main;Основной склад;1073;К-С19-4;К-С19-4->К-С19->К->ОСНОВНОЙ СКЛАД;STL000010730001
Main;Основной склад;1074;К-С19-5;К-С19-5->К-С19->К->ОСНОВНОЙ СКЛАД;STL000010740001
Main;Основной склад;1075;К-С19-6;К-С19-6->К-С19->К->ОСНОВНОЙ СКЛАД;STL000010750001
Main;Основной склад;35099;К-С19-7;К-С19-7->К-С19->К->ОСНОВНОЙ СКЛАД;STL000350990001
Main;Основной склад;35100;К-С19-8;К-С19-8->К-С19->К->ОСНОВНОЙ СКЛАД;STL000351000001
Main;Основной склад;35101;К-С19-9;К-С19-9->К-С19->К->ОСНОВНОЙ СКЛАД;STL000351010001
Main;Основной склад;1076;К-С20;К-С20->К->ОСНОВНОЙ СКЛАД->;STL000010760001
Main;Основной склад;1077;К-С20-1;К-С20-1->К-С20->К->ОСНОВНОЙ СКЛАД;STL000010770001
Main;Основной склад;1078;К-С20-2;К-С20-2->К-С20->К->ОСНОВНОЙ СКЛАД;STL000010780001
Main;Основной склад;1079;К-С20-3;К-С20-3->К-С20->К->ОСНОВНОЙ СКЛАД;STL000010790001
Main;Основной склад;1080;К-С20-4;К-С20-4->К-С20->К->ОСНОВНОЙ СКЛАД;STL000010800001
Main;Основной склад;1081;К-С20-5;К-С20-5->К-С20->К->ОСНОВНОЙ СКЛАД;STL000010810001
Main;Основной склад;1082;К-С20-6;К-С20-6->К-С20->К->ОСНОВНОЙ СКЛАД;STL000010820001
Main;Основной склад;35102;К-С20-7;К-С20-7->К-С20->К->ОСНОВНОЙ СКЛАД;STL000351020001
Main;Основной склад;35103;К-С20-8;К-С20-8->К-С20->К->ОСНОВНОЙ СКЛАД;STL000351030001
Main;Основной склад;35104;К-С20-9;К-С20-9->К-С20->К->ОСНОВНОЙ СКЛАД;STL000351040001
Main;Основной склад;1083;К-С21;К-С21->К->ОСНОВНОЙ СКЛАД->;STL000010830001
Main;Основной склад;1084;К-С21-1;К-С21-1->К-С21->К->ОСНОВНОЙ СКЛАД;STL000010840001
Main;Основной склад;1085;К-С21-2;К-С21-2->К-С21->К->ОСНОВНОЙ СКЛАД;STL000010850001
Main;Основной склад;1086;К-С21-3;К-С21-3->К-С21->К->ОСНОВНОЙ СКЛАД;STL000010860001
Main;Основной склад;1087;К-С21-4;К-С21-4->К-С21->К->ОСНОВНОЙ СКЛАД;STL000010870001
Main;Основной склад;1088;К-С21-5;К-С21-5->К-С21->К->ОСНОВНОЙ СКЛАД;STL000010880001
Main;Основной склад;1089;К-С21-6;К-С21-6->К-С21->К->ОСНОВНОЙ СКЛАД;STL000010890001
Main;Основной склад;35105;К-С21-7;К-С21-7->К-С21->К->ОСНОВНОЙ СКЛАД;STL000351050001
Main;Основной склад;35106;К-С21-8;К-С21-8->К-С21->К->ОСНОВНОЙ СКЛАД;STL000351060001
Main;Основной склад;35107;К-С21-9;К-С21-9->К-С21->К->ОСНОВНОЙ СКЛАД;STL000351070001
Main;Основной склад;1090;К-С22;К-С22->К->ОСНОВНОЙ СКЛАД->;STL000010900001
Main;Основной склад;1091;К-С22-1;К-С22-1->К-С22->К->ОСНОВНОЙ СКЛАД;STL000010910001
Main;Основной склад;1092;К-С22-2;К-С22-2->К-С22->К->ОСНОВНОЙ СКЛАД;STL000010920001
Main;Основной склад;1093;К-С22-3;К-С22-3->К-С22->К->ОСНОВНОЙ СКЛАД;STL000010930001
Main;Основной склад;1094;К-С22-4;К-С22-4->К-С22->К->ОСНОВНОЙ СКЛАД;STL000010940001
Main;Основной склад;1095;К-С22-5;К-С22-5->К-С22->К->ОСНОВНОЙ СКЛАД;STL000010950001
Main;Основной склад;1096;К-С22-6;К-С22-6->К-С22->К->ОСНОВНОЙ СКЛАД;STL000010960001
Main;Основной склад;35108;К-С22-7;К-С22-7->К-С22->К->ОСНОВНОЙ СКЛАД;STL000351080001
Main;Основной склад;35109;К-С22-8;К-С22-8->К-С22->К->ОСНОВНОЙ СКЛАД;STL000351090001
Main;Основной склад;35110;К-С22-9;К-С22-9->К-С22->К->ОСНОВНОЙ СКЛАД;STL000351100001
Main;Основной склад;1097;К-С23;К-С23->К->ОСНОВНОЙ СКЛАД->;STL000010970001
Main;Основной склад;1098;К-С23-1;К-С23-1->К-С23->К->ОСНОВНОЙ СКЛАД;STL000010980001
Main;Основной склад;1099;К-С23-2;К-С23-2->К-С23->К->ОСНОВНОЙ СКЛАД;STL000010990001
Main;Основной склад;1100;К-С23-3;К-С23-3->К-С23->К->ОСНОВНОЙ СКЛАД;STL000011000001
Main;Основной склад;1101;К-С23-4;К-С23-4->К-С23->К->ОСНОВНОЙ СКЛАД;STL000011010001
Main;Основной склад;1102;К-С23-5;К-С23-5->К-С23->К->ОСНОВНОЙ СКЛАД;STL000011020001
Main;Основной склад;1103;К-С23-6;К-С23-6->К-С23->К->ОСНОВНОЙ СКЛАД;STL000011030001
Main;Основной склад;35111;К-С23-7;К-С23-7->К-С23->К->ОСНОВНОЙ СКЛАД;STL000351110001
Main;Основной склад;35112;К-С23-8;К-С23-8->К-С23->К->ОСНОВНОЙ СКЛАД;STL000351120001
Main;Основной склад;35113;К-С23-9;К-С23-9->К-С23->К->ОСНОВНОЙ СКЛАД;STL000351130001
Main;Основной склад;1104;К-С24;К-С24->К->ОСНОВНОЙ СКЛАД->;STL000011040001
Main;Основной склад;1105;К-С24-1;К-С24-1->К-С24->К->ОСНОВНОЙ СКЛАД;STL000011050001
Main;Основной склад;1106;К-С24-2;К-С24-2->К-С24->К->ОСНОВНОЙ СКЛАД;STL000011060001
Main;Основной склад;1107;К-С24-3;К-С24-3->К-С24->К->ОСНОВНОЙ СКЛАД;STL000011070001
Main;Основной склад;1108;К-С24-4;К-С24-4->К-С24->К->ОСНОВНОЙ СКЛАД;STL000011080001
Main;Основной склад;1109;К-С24-5;К-С24-5->К-С24->К->ОСНОВНОЙ СКЛАД;STL000011090001
Main;Основной склад;1110;К-С24-6;К-С24-6->К-С24->К->ОСНОВНОЙ СКЛАД;STL000011100001
Main;Основной склад;35114;К-С24-7;К-С24-7->К-С24->К->ОСНОВНОЙ СКЛАД;STL000351140001
Main;Основной склад;35115;К-С24-8;К-С24-8->К-С24->К->ОСНОВНОЙ СКЛАД;STL000351150001
Main;Основной склад;35116;К-С24-9;К-С24-9->К-С24->К->ОСНОВНОЙ СКЛАД;STL000351160001
Main;Основной склад;1111;К-С25;К-С25->К->ОСНОВНОЙ СКЛАД->;STL000011110001
Main;Основной склад;1112;К-С25-1;К-С25-1->К-С25->К->ОСНОВНОЙ СКЛАД;STL000011120001
Main;Основной склад;1113;К-С25-2;К-С25-2->К-С25->К->ОСНОВНОЙ СКЛАД;STL000011130001
Main;Основной склад;1114;К-С25-3;К-С25-3->К-С25->К->ОСНОВНОЙ СКЛАД;STL000011140001
Main;Основной склад;1115;К-С25-4;К-С25-4->К-С25->К->ОСНОВНОЙ СКЛАД;STL000011150001
Main;Основной склад;1116;К-С25-5;К-С25-5->К-С25->К->ОСНОВНОЙ СКЛАД;STL000011160001
Main;Основной склад;1117;К-С25-6;К-С25-6->К-С25->К->ОСНОВНОЙ СКЛАД;STL000011170001
Main;Основной склад;35117;К-С25-7;К-С25-7->К-С25->К->ОСНОВНОЙ СКЛАД;STL000351170001
Main;Основной склад;35118;К-С25-8;К-С25-8->К-С25->К->ОСНОВНОЙ СКЛАД;STL000351180001
Main;Основной склад;35119;К-С25-9;К-С25-9->К-С25->К->ОСНОВНОЙ СКЛАД;STL000351190001
Main;Основной склад;35120;К-С26;К-С26->К->ОСНОВНОЙ СКЛАД->;STL000351200001
Main;Основной склад;35121;К-С26-1;К-С26-1->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351210001
Main;Основной склад;35122;К-С26-2;К-С26-2->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351220001
Main;Основной склад;35123;К-С26-3;К-С26-3->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351230001
Main;Основной склад;35124;К-С26-4;К-С26-4->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351240001
Main;Основной склад;35125;К-С26-5;К-С26-5->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351250001
Main;Основной склад;35126;К-С26-6;К-С26-6->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351260001
Main;Основной склад;35127;К-С26-7;К-С26-7->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351270001
Main;Основной склад;35128;К-С26-8;К-С26-8->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351280001
Main;Основной склад;35129;К-С26-9;К-С26-9->К-С26->К->ОСНОВНОЙ СКЛАД;STL000351290001
Main;Основной склад;35130;К-С27;К-С27->К->ОСНОВНОЙ СКЛАД->;STL000351300001
Main;Основной склад;35131;К-С27-1;К-С27-1->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351310001
Main;Основной склад;35132;К-С27-2;К-С27-2->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351320001
Main;Основной склад;35133;К-С27-3;К-С27-3->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351330001
Main;Основной склад;35134;К-С27-4;К-С27-4->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351340001
Main;Основной склад;35135;К-С27-5;К-С27-5->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351350001
Main;Основной склад;35136;К-С27-6;К-С27-6->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351360001
Main;Основной склад;35137;К-С27-7;К-С27-7->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351370001
Main;Основной склад;35138;К-С27-8;К-С27-8->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351380001
Main;Основной склад;35139;К-С27-9;К-С27-9->К-С27->К->ОСНОВНОЙ СКЛАД;STL000351390001
Main;Основной склад;35140;К-С28;К-С28->К->ОСНОВНОЙ СКЛАД->;STL000351400001
Main;Основной склад;35141;К-С28-1;К-С28-1->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351410001
Main;Основной склад;35142;К-С28-2;К-С28-2->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351420001
Main;Основной склад;35143;К-С28-3;К-С28-3->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351430001
Main;Основной склад;35144;К-С28-4;К-С28-4->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351440001
Main;Основной склад;35145;К-С28-5;К-С28-5->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351450001
Main;Основной склад;35146;К-С28-6;К-С28-6->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351460001
Main;Основной склад;35147;К-С28-7;К-С28-7->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351470001
Main;Основной склад;35148;К-С28-8;К-С28-8->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351480001
Main;Основной склад;35149;К-С28-9;К-С28-9->К-С28->К->ОСНОВНОЙ СКЛАД;STL000351490001
Main;Основной склад;35150;К-С29;К-С29->К->ОСНОВНОЙ СКЛАД->;STL000351500001
Main;Основной склад;35151;К-С29-1;К-С29-1->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351510001
Main;Основной склад;35152;К-С29-2;К-С29-2->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351520001
Main;Основной склад;35153;К-С29-3;К-С29-3->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351530001
Main;Основной склад;35154;К-С29-4;К-С29-4->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351540001
Main;Основной склад;35155;К-С29-5;К-С29-5->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351550001
Main;Основной склад;35156;К-С29-6;К-С29-6->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351560001
Main;Основной склад;35157;К-С29-7;К-С29-7->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351570001
Main;Основной склад;35158;К-С29-8;К-С29-8->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351580001
Main;Основной склад;35159;К-С29-9;К-С29-9->К-С29->К->ОСНОВНОЙ СКЛАД;STL000351590001
Main;Основной склад;35160;К-С30;К-С30->К->ОСНОВНОЙ СКЛАД->;STL000351600001
Main;Основной склад;35161;К-С30-1;К-С30-1->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351610001
Main;Основной склад;35162;К-С30-2;К-С30-2->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351620001
Main;Основной склад;35163;К-С30-3;К-С30-3->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351630001
Main;Основной склад;35164;К-С30-4;К-С30-4->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351640001
Main;Основной склад;35165;К-С30-5;К-С30-5->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351650001
Main;Основной склад;35166;К-С30-6;К-С30-6->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351660001
Main;Основной склад;35167;К-С30-7;К-С30-7->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351670001
Main;Основной склад;35168;К-С30-8;К-С30-8->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351680001
Main;Основной склад;35169;К-С30-9;К-С30-9->К-С30->К->ОСНОВНОЙ СКЛАД;STL000351690001
Main;Основной склад;35170;К-С31;К-С31->К->ОСНОВНОЙ СКЛАД->;STL000351700001
Main;Основной склад;35171;К-С31-1;К-С31-1->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351710001
Main;Основной склад;35172;К-С31-2;К-С31-2->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351720001
Main;Основной склад;35173;К-С31-3;К-С31-3->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351730001
Main;Основной склад;35174;К-С31-4;К-С31-4->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351740001
Main;Основной склад;35175;К-С31-5;К-С31-5->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351750001
Main;Основной склад;35176;К-С31-6;К-С31-6->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351760001
Main;Основной склад;35177;К-С31-7;К-С31-7->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351770001
Main;Основной склад;35178;К-С31-8;К-С31-8->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351780001
Main;Основной склад;35179;К-С31-9;К-С31-9->К-С31->К->ОСНОВНОЙ СКЛАД;STL000351790001
Main;Основной склад;35180;К-С32;К-С32->К->ОСНОВНОЙ СКЛАД->;STL000351800001
Main;Основной склад;35181;К-С32-1;К-С32-1->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351810001
Main;Основной склад;35182;К-С32-2;К-С32-2->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351820001
Main;Основной склад;35183;К-С32-3;К-С32-3->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351830001
Main;Основной склад;35184;К-С32-4;К-С32-4->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351840001
Main;Основной склад;35185;К-С32-5;К-С32-5->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351850001
Main;Основной склад;35186;К-С32-6;К-С32-6->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351860001
Main;Основной склад;35187;К-С32-7;К-С32-7->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351870001
Main;Основной склад;35188;К-С32-8;К-С32-8->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351880001
Main;Основной склад;35189;К-С32-9;К-С32-9->К-С32->К->ОСНОВНОЙ СКЛАД;STL000351890001
Main;Основной склад;35190;К-С33;К-С33->К->ОСНОВНОЙ СКЛАД->;STL000351900001
